state,county,county_FIPS,year,opioid_claim_count,opioid_day_supply,opioid_prescriber_rate,la_opioid_claim_count,la_opioid_day_supply,la_opioid_prescriber_rate
MI,Benzie County,26019,2013,52454.0,1122868.0,5.485086146105697,10171.0,290218.0,2.349629354514962
MI,Benzie County,26019,2014,52225.0,1131364.0,5.116948086319217,10267.0,292880.0,4.733187907166124
MI,Benzie County,26019,2015,53689.0,1170398.0,3.6176294871794865,10320.0,295550.0,1.3543769230769231
MI,Benzie County,26019,2016,53335.0,1160762.0,3.9210069444444433,10179.0,284634.0,1.2816237373737374
MI,Benzie County,26019,2017,52052.0,1148561.0,3.866653755601124,9668.0,272359.0,1.4216279334700386
MI,Berrien County,26021,2013,52932.0,1228530.0,6.496486241622928,5797.0,160044.0,1.9573302446649854
MI,Berrien County,26021,2014,51128.0,1180987.0,5.753477665483203,5508.0,153966.0,2.095677317840716
MI,Berrien County,26021,2015,47584.0,1109503.0,5.536214912804551,4898.0,139939.0,2.0992807497151547
MI,Berrien County,26021,2016,48680.0,1130864.0,5.416604956742794,5404.0,154198.0,1.6303875725569519
MI,Berrien County,26021,2017,45733.0,1063348.0,4.2684333783748905,5465.0,156269.0,1.9392089531540355
MI,Branch County,26023,2013,11309.0,273247.0,10.497417153996102,1172.0,34914.0,2.8776413255360622
MI,Branch County,26023,2014,11436.0,274154.0,10.306169590643275,1153.0,33730.0,3.5950974658869392
MI,Branch County,26023,2015,10643.0,246715.0,10.124607692307691,1174.0,32750.0,3.117661538461538
MI,Branch County,26023,2016,10086.0,237803.0,10.357105263157894,1163.0,33057.0,2.3161140350877196
MI,Branch County,26023,2017,9631.0,224449.0,9.060712712712713,1040.0,28171.0,1.9047817817817818
MI,Calhoun County,26025,2013,216967.0,5197986.0,9.806219339199094,24334.0,676877.0,2.3816277452444394
MI,Calhoun County,26025,2014,226438.0,5349988.0,10.360111772486773,22890.0,644242.0,3.7039942405202826
MI,Calhoun County,26025,2015,212530.0,5090939.0,9.154373548069248,20882.0,598524.0,3.342997510921583
MI,Calhoun County,26025,2016,214826.0,5137628.0,9.053738235992045,19754.0,566367.0,2.617937278865193
MI,Calhoun County,26025,2017,221090.0,5329722.0,7.034310325811309,18900.0,545958.0,1.6368151921099212
MI,Cass County,26027,2013,21171.0,457844.0,6.764675754880495,2408.0,62025.0,1.9422775554187197
MI,Cass County,26027,2014,20528.0,451605.0,5.238100512800641,2103.0,55488.0,1.9927069609134826
MI,Cass County,26027,2015,17433.0,400327.0,5.565839438807636,1668.0,46278.0,1.4107893963901803
MI,Cass County,26027,2016,15591.0,363581.0,4.396627817584714,1544.0,42909.0,1.2356850151763943
MI,Cass County,26027,2017,15057.0,336074.0,4.09619429437668,1330.0,37469.0,1.50269772365959
MI,Charlevoix County,26029,2013,30238.0,649970.0,7.594836327673016,6352.0,169146.0,3.392932498358195
MI,Charlevoix County,26029,2014,30894.0,684643.0,7.559674278407015,6702.0,181746.0,4.653792534405066
MI,Charlevoix County,26029,2015,28929.0,656867.0,6.530780804843304,6288.0,170359.0,4.75975233100233
MI,Charlevoix County,26029,2016,25978.0,591927.0,5.911272820398435,5338.0,151236.0,3.2055779914662303
MI,Charlevoix County,26029,2017,22435.0,502261.0,5.427457627495978,4486.0,125412.0,2.900075261118636
MI,Cheboygan County,26031,2013,30775.0,716772.0,7.161852073365232,6870.0,191081.0,2.6807177033492824
MI,Cheboygan County,26031,2014,32483.0,761637.0,6.740949314321335,7450.0,207058.0,2.817771544335359
MI,Cheboygan County,26031,2015,30648.0,733282.0,5.073231456043956,7167.0,197223.0,2.500824175824176
MI,Cheboygan County,26031,2016,28719.0,693564.0,6.296480832698655,6446.0,184161.0,3.4328725057121106
MI,Cheboygan County,26031,2017,25324.0,605053.0,5.140119837281647,5472.0,155417.0,4.213261965288628
MI,Chippewa County,26033,2013,12074.0,288807.0,4.417438811188811,2312.0,62143.0,5.255561313686314
MI,Chippewa County,26033,2014,13339.0,312016.0,4.605636160714285,2320.0,63092.0,4.336992807539683
MI,Chippewa County,26033,2015,12339.0,295993.0,4.2392103174603175,2117.0,58522.0,4.701198412698412
MI,Chippewa County,26033,2016,11973.0,282922.0,4.169623075546008,2175.0,57077.0,4.724841478696741
MI,Chippewa County,26033,2017,11234.0,275023.0,4.634237928095071,2065.0,55928.0,4.9612679469822325
MI,Clare County,26035,2013,11612.0,313619.0,8.195425743925744,776.0,22469.0,1.1670894758394759
MI,Clare County,26035,2014,15354.0,424379.0,6.492124756885627,1281.0,35506.0,0.9322747662965054
MI,Clare County,26035,2015,15175.0,411727.0,6.228729076479077,1245.0,33665.0,0.6215238095238096
MI,Clare County,26035,2016,14023.0,371790.0,6.683899470899472,661.0,19126.0,0.5033121693121693
MI,Clare County,26035,2017,13242.0,343972.0,6.805515873015874,483.0,12936.0,0.4840343915343916
MI,Clinton County,26037,2013,186771.0,4343592.0,6.307310087735867,23003.0,682474.0,3.7673732223590926
MI,Clinton County,26037,2014,195237.0,4534634.0,6.677879864949738,24787.0,730870.0,3.5585132186063904
MI,Clinton County,26037,2015,186733.0,4356712.0,5.658763799770637,21857.0,646864.0,3.2467633570929952
MI,Clinton County,26037,2016,179450.0,4206306.0,5.290015749778172,20003.0,593693.0,2.4718704765191104
MI,Clinton County,26037,2017,172950.0,4067216.0,5.983574565612957,17653.0,524405.0,2.235329727407618
MI,Crawford County,26039,2013,14912.0,391041.0,7.302776610644258,2575.0,76701.0,4.5083753501400565
MI,Crawford County,26039,2014,14429.0,380015.0,10.23457799145299,2590.0,78601.0,6.7410202991452985
MI,Crawford County,26039,2015,14736.0,373707.0,7.6560500000000005,2880.0,86454.0,5.6552999999999995
MI,Crawford County,26039,2016,13093.0,327601.0,7.419605442176872,2158.0,64836.0,4.208089285714286
MI,Crawford County,26039,2017,11088.0,269776.0,7.29655615942029,1598.0,47910.0,3.198675724637681
MI,Delta County,26041,2013,18594.0,346227.0,6.027725934725935,3456.0,70377.0,4.115554582054583
MI,Delta County,26041,2014,17307.0,342067.0,7.049746309246309,3197.0,67611.0,3.3772424630924633
MI,Delta County,26041,2015,14508.0,313493.0,5.89037641025641,2223.0,53394.0,2.6628079487179486
MI,Delta County,26041,2016,15173.0,333987.0,6.715819377990431,2199.0,54701.0,2.96261004784689
MI,Delta County,26041,2017,14004.0,320695.0,5.445887269878574,1719.0,46071.0,3.16872365844105
MI,Dickinson County,26043,2013,13800.0,284438.0,4.922536547248619,1813.0,44567.0,3.6153293457236564
MI,Dickinson County,26043,2014,13806.0,286839.0,3.6482842487263603,1944.0,46744.0,3.9786175006397286
MI,Dickinson County,26043,2015,13662.0,279931.0,5.683846503104958,1857.0,42755.0,5.193599267026366
MI,Dickinson County,26043,2016,12750.0,271643.0,4.038452950558214,1501.0,35939.0,2.423172704488494
MI,Dickinson County,26043,2017,11117.0,239081.0,3.6241142837924194,1209.0,29472.0,3.0346908149194496
MI,Eaton County,26045,2013,355878.0,8284262.0,9.229763505623842,45059.0,1323284.0,3.706222239674963
MI,Eaton County,26045,2014,380491.0,8885382.0,9.617363672713793,49124.0,1435878.0,4.694932723091805
MI,Eaton County,26045,2015,368354.0,8640553.0,8.903733171777555,43874.0,1281433.0,3.752492510957675
MI,Eaton County,26045,2016,360725.0,8552773.0,8.525398306107832,41011.0,1198770.0,3.0958116738158235
MI,Eaton County,26045,2017,351661.0,8342325.0,6.7422286637786355,36683.0,1076243.0,2.3099872029976383
MI,Emmet County,26047,2013,29316.0,630778.0,8.498075301891092,6183.0,165723.0,2.379391547049442
MI,Emmet County,26047,2014,30057.0,664918.0,7.46066719367589,6613.0,179457.0,2.2195525691699602
MI,Emmet County,26047,2015,27935.0,638904.0,5.587184440559439,6319.0,171250.0,2.4128846153846153
MI,Emmet County,26047,2016,24783.0,567601.0,6.471644970348099,5344.0,150665.0,2.4841290192849073
MI,Emmet County,26047,2017,21782.0,489787.0,6.602301672503934,4555.0,126749.0,3.688197819907619
MI,Genesee County,26049,2013,1308494.0,33337484.0,10.047068130710144,120984.0,3586796.0,2.6313501652367806
MI,Genesee County,26049,2014,1351866.0,34232885.0,9.117528993026426,132514.0,3905112.0,2.4597978971709713
MI,Genesee County,26049,2015,1309344.0,32958329.0,8.161075971889968,130450.0,3827591.0,2.209200792823575
MI,Genesee County,26049,2016,1335703.0,33730664.0,8.05939074598349,134556.0,3941222.0,2.1750283598515123
MI,Genesee County,26049,2017,1268449.0,32062817.0,7.103739391731075,120748.0,3562415.0,1.9149648859536192
MI,Gladwin County,26051,2013,5969.0,161893.0,11.043181818181816,350.0,10004.0,0.9463636363636364
MI,Gladwin County,26051,2014,6270.0,175217.0,10.11052657004831,357.0,10571.0,0.8259420289855072
MI,Gladwin County,26051,2015,5629.0,149009.0,9.039333333333333,255.0,7644.0,0.459047619047619
MI,Gladwin County,26051,2016,5383.0,137186.0,10.920989417989418,206.0,6186.0,0.4681481481481482
MI,Gladwin County,26051,2017,5033.0,129704.0,11.138518518518518,158.0,4936.0,0.4685185185185185
MI,Gogebic County,26053,2013,5126.0,111524.0,4.0281111111111105,1182.0,25697.0,5.746888888888889
MI,Gogebic County,26053,2014,5311.0,116638.0,3.6625537634408603,957.0,21599.0,5.126317204301075
MI,Gogebic County,26053,2015,5542.0,110786.0,3.4754166666666673,979.0,22374.0,5.947666666666667
MI,Gogebic County,26053,2016,5478.0,107933.0,3.1384949494949494,983.0,21365.0,5.631560606060606
MI,Gogebic County,26053,2017,5446.0,108355.0,3.0323232323232325,965.0,20234.0,4.805232323232323
MI,Grand Traverse County,26055,2013,189877.0,3980661.0,6.454818524681087,37578.0,1067182.0,2.912544093178037
MI,Grand Traverse County,26055,2014,190656.0,4046030.0,8.096758069292271,38406.0,1093374.0,4.305667851149937
MI,Grand Traverse County,26055,2015,197585.0,4268039.0,7.253179720279718,38347.0,1104397.0,3.1703465034965035
MI,Grand Traverse County,26055,2016,196564.0,4236841.0,7.811212121212119,37806.0,1060404.0,3.0357438016528935
MI,Grand Traverse County,26055,2017,190801.0,4173387.0,8.652610818713448,35821.0,1014424.0,4.189382456140351
MI,Gratiot County,26057,2013,24375.0,541231.0,6.66191773023023,3551.0,88143.0,6.087222660160159
MI,Gratiot County,26057,2014,24235.0,546514.0,6.700475080475081,3522.0,88928.0,6.132404396369913
MI,Gratiot County,26057,2015,22549.0,517842.0,8.631699481074481,3591.0,90986.0,5.7201016483516485
MI,Gratiot County,26057,2016,21684.0,497789.0,7.717063352826511,3220.0,84114.0,6.479011327285449
MI,Gratiot County,26057,2017,20377.0,473168.0,6.617254932694081,2786.0,75644.0,6.3908146102856245
MI,Hillsdale County,26059,2013,10869.0,275133.0,6.652618181818183,1605.0,46215.0,1.9989384615384618
MI,Hillsdale County,26059,2014,11936.0,307720.0,8.532501456876457,1644.0,47301.0,2.125753205128205
MI,Hillsdale County,26059,2015,11844.0,301253.0,3.8799506375976964,1651.0,46496.0,2.0055401069518717
MI,Hillsdale County,26059,2016,11951.0,306711.0,3.9194153846153847,1448.0,41972.0,1.6501391608391607
MI,Hillsdale County,26059,2017,11353.0,284969.0,3.9548413400137545,1373.0,39217.0,1.521244228313194
MI,Houghton County,26061,2013,7624.0,171011.0,6.130538265306122,1035.0,28174.0,4.115004251700681
MI,Houghton County,26061,2014,8124.0,169003.0,6.691726778656127,1339.0,30405.0,4.459741436100131
MI,Houghton County,26061,2015,8414.0,173459.0,7.917343750000001,1503.0,33912.0,3.5588541666666664
MI,Houghton County,26061,2016,7672.0,170476.0,5.734479067037649,1289.0,31602.0,2.6717939744370054
MI,Houghton County,26061,2017,7191.0,164031.0,4.145315668202764,1226.0,29303.0,3.643513824884792
MI,Huron County,26063,2013,11746.0,301757.0,5.036367633828161,1587.0,44290.0,6.584239147548358
MI,Huron County,26063,2014,12467.0,312350.0,5.049452972110867,1734.0,48611.0,6.100965063149274
MI,Huron County,26063,2015,12898.0,322927.0,4.378137364881588,1853.0,52273.0,6.029431539256635
MI,Huron County,26063,2016,14024.0,343993.0,3.518598484848485,1932.0,52327.0,4.796954545454545
MI,Huron County,26063,2017,12570.0,305465.0,3.6914593991866727,1639.0,45752.0,4.345748569612207
MI,Ingham County,26065,2013,938662.0,21625215.0,9.053897561047526,119067.0,3511467.0,3.358418367477867
MI,Ingham County,26065,2014,989223.0,22864113.0,9.033779315321288,130341.0,3820798.0,3.5491153838317153
MI,Ingham County,26065,2015,966108.0,22420231.0,8.205269661280832,117390.0,3444908.0,3.2145890593425475
MI,Ingham County,26065,2016,933892.0,21847924.0,7.651845409477626,108180.0,3179116.0,3.3830993135043377
MI,Ingham County,26065,2017,903698.0,21172314.0,7.330292276254484,96177.0,2828713.0,2.7790353654872697
MI,Ionia County,26067,2013,22965.0,595810.0,4.179605160371289,3019.0,89598.0,2.766916459884202
MI,Ionia County,26067,2014,23883.0,614266.0,5.637380743757359,2781.0,81056.0,3.318027423765571
MI,Ionia County,26067,2015,24706.0,639764.0,4.292579505024481,3090.0,90971.0,2.465658022997736
MI,Ionia County,26067,2016,25216.0,641261.0,4.3719157216766975,3427.0,99855.0,2.4036922431633405
MI,Ionia County,26067,2017,24968.0,637063.0,4.314579472660033,3520.0,102251.0,2.294114259962114
MI,Iosco County,26069,2013,13184.0,354735.0,9.485040064102565,1787.0,51602.0,3.704727564102564
MI,Iosco County,26069,2014,13601.0,357142.0,8.650441849816849,1775.0,52037.0,2.8030769230769232
MI,Iosco County,26069,2015,12365.0,314208.0,7.940270270270268,1699.0,49293.0,3.04378861003861
MI,Iosco County,26069,2016,12863.0,327728.0,6.241108527131783,1818.0,54065.0,2.372642441860465
MI,Iosco County,26069,2017,13709.0,355533.0,6.101190476190476,2305.0,70312.0,3.4462301587301587
MI,Iron County,26071,2013,4688.0,94909.0,10.280955882352941,820.0,17453.0,6.511691176470588
MI,Iron County,26071,2014,4304.0,86840.0,7.594596273291925,671.0,13600.0,5.148509316770187
MI,Iron County,26071,2015,5255.0,104787.0,11.476400000000002,855.0,18349.0,8.0594
MI,Iron County,26071,2016,4660.0,94581.0,8.14,943.0,19066.0,4.824047619047619
MI,Iron County,26071,2017,4381.0,87653.0,7.514963768115942,842.0,17808.0,5.399528985507246
MI,Isabella County,26073,2013,35168.0,849958.0,6.772745351120351,6123.0,165644.0,3.2922383633633627
MI,Isabella County,26073,2014,43892.0,1089731.0,8.038965201465201,7254.0,197180.0,3.421789819376026
MI,Isabella County,26073,2015,41408.0,1044878.0,8.948103390980501,7501.0,205938.0,3.99664701152506
MI,Isabella County,26073,2016,36052.0,866184.0,8.26413820197774,5655.0,152139.0,4.279976188125096
MI,Isabella County,26073,2017,31555.0,727756.0,5.971235463743598,3782.0,102721.0,3.795495500327791
MI,Jackson County,26075,2013,177182.0,4202539.0,6.07806618570648,19916.0,565376.0,3.5140027401995773
MI,Jackson County,26075,2014,161037.0,3776811.0,7.993100704530545,18648.0,549124.0,4.414443554223898
MI,Jackson County,26075,2015,151251.0,3539580.0,7.678564253728726,18379.0,551754.0,4.06052843355475
MI,Jackson County,26075,2016,147664.0,3431351.0,7.448637005748313,16880.0,502050.0,3.459986466987822
MI,Jackson County,26075,2017,144285.0,3378749.0,5.986897546717002,16336.0,474962.0,2.5617719616723504
MI,Kalamazoo County,26077,2013,931243.0,20469728.0,9.68384415761224,139007.0,3945502.0,2.3255697606729964
MI,Kalamazoo County,26077,2014,912486.0,20196573.0,10.560697784111449,131026.0,3766937.0,2.42914401164671
MI,Kalamazoo County,26077,2015,920464.0,20195515.0,10.4907235413058,135510.0,3814623.0,2.2468614936166924
MI,Kalamazoo County,26077,2016,954023.0,20836407.0,10.516566908773031,144306.0,3993003.0,2.2402059745613765
MI,Kalamazoo County,26077,2017,934434.0,20568591.0,9.512350336943687,137658.0,3852137.0,2.114719554486569
MI,Kalkaska County,26079,2013,18235.0,449093.0,7.755451723113488,3519.0,101215.0,7.718499331550802
MI,Kalkaska County,26079,2014,17665.0,432856.0,8.685832341269842,3569.0,101742.0,8.350195436507937
MI,Kalkaska County,26079,2015,18015.0,413463.0,10.178586363636365,3829.0,104618.0,7.444256818181817
MI,Kalkaska County,26079,2016,15433.0,361555.0,9.409486961451249,2856.0,81388.0,6.896698412698413
MI,Kalkaska County,26079,2017,13157.0,305492.0,9.81978825660699,2298.0,66461.0,6.9654071824381925
MI,Kent County,26081,2013,3382220.0,68822160.0,9.676669409807877,568578.0,15881596.0,2.8917053939908803
MI,Kent County,26081,2014,3585399.0,73656062.0,9.497908858627152,581761.0,16133429.0,2.916130363964374
MI,Kent County,26081,2015,3618091.0,76999934.0,9.979091442447734,625081.0,17379963.0,2.7964754071990843
MI,Kent County,26081,2016,3478091.0,74631287.0,8.67506960668082,568551.0,15965126.0,2.533868491040901
MI,Kent County,26081,2017,3380272.0,73234359.0,7.938042165713412,536182.0,14823935.0,2.5989808088569384
MI,Keweenaw County,26083,2013,1254.0,34145.0,4.21375,142.0,3781.0,5.89875
MI,Keweenaw County,26083,2014,1252.0,33808.0,4.311249999999999,96.0,2758.0,5.245
MI,Keweenaw County,26083,2015,1286.0,33388.0,5.2275,62.0,1647.0,2.5149999999999997
MI,Keweenaw County,26083,2016,1209.0,32994.0,4.294642857142857,46.0,1346.0,1.9849999999999999
MI,Keweenaw County,26083,2017,1590.0,42615.0,5.501785714285714,154.0,4307.0,5.66
MI,Lake County,26085,2013,22548.0,563326.0,10.619555282319878,3664.0,107652.0,5.838709200945324
MI,Lake County,26085,2014,22538.0,570444.0,10.777453032362828,3408.0,103881.0,5.309940570597787
MI,Lake County,26085,2015,20744.0,522495.0,10.303248799519809,3013.0,90881.0,5.629300720288115
MI,Lake County,26085,2016,18322.0,447645.0,11.275806818181819,2593.0,77158.0,4.554598484848485
MI,Lake County,26085,2017,17425.0,433815.0,7.9001464229559755,2140.0,63332.0,5.775858883647798
MI,Lapeer County,26087,2013,40936.0,1058488.0,8.18800396825397,4850.0,128946.0,2.9823109152752005
MI,Lapeer County,26087,2014,40506.0,1040542.0,6.743081596882806,4643.0,124480.0,2.423138308749196
MI,Lapeer County,26087,2015,37446.0,950639.0,7.55608841095596,4185.0,116583.0,2.6998903410487167
MI,Lapeer County,26087,2016,33786.0,862031.0,5.807214656342134,3575.0,101659.0,2.6842333481537946
MI,Lapeer County,26087,2017,30521.0,757102.0,4.3446232816890715,3074.0,84860.0,2.721975020410876
MI,Leelanau County,26089,2013,49117.0,1035913.0,4.7170821778517285,9705.0,274097.0,2.897114473562581
MI,Leelanau County,26089,2014,48902.0,1042238.0,4.912797812936249,9846.0,279194.0,5.207113910710865
MI,Leelanau County,26089,2015,50576.0,1092673.0,3.3356240384615377,9946.0,283995.0,2.7165650641025643
MI,Leelanau County,26089,2016,50211.0,1083209.0,3.663583333333332,9753.0,272366.0,2.0521464646464644
MI,Leelanau County,26089,2017,48387.0,1062730.0,3.045136452241715,9163.0,259438.0,3.2032288011695904
MI,Lenawee County,26091,2013,34433.0,818894.0,6.6489256008261375,4769.0,124571.0,6.017845425678392
MI,Lenawee County,26091,2014,34736.0,830093.0,6.497065524387892,4516.0,121345.0,5.861704284750337
MI,Lenawee County,26091,2015,34258.0,816553.0,5.513705747374677,4300.0,118087.0,3.4962084499164288
MI,Lenawee County,26091,2016,33657.0,812973.0,5.031679179058489,4206.0,115097.0,3.099605250113871
MI,Lenawee County,26091,2017,31705.0,764759.0,4.79339719342288,3868.0,104766.0,3.823485882199961
MI,Livingston County,26093,2013,66322.0,1545322.0,6.601458590293293,7426.0,210852.0,1.9129302924167095
MI,Livingston County,26093,2014,68166.0,1591770.0,5.396153971540773,7037.0,204000.0,2.1838373816369328
MI,Livingston County,26093,2015,68861.0,1611524.0,5.338886674356824,7298.0,211337.0,2.012905655984014
MI,Livingston County,26093,2016,70273.0,1660003.0,5.188306833908857,7135.0,207266.0,2.2368014948981325
MI,Livingston County,26093,2017,69511.0,1674791.0,4.63808488610071,6889.0,196028.0,2.0710498583597086
MI,Luce County,26095,2013,1465.0,35795.0,5.367692307692307,251.0,6417.0,4.5892307692307694
MI,Luce County,26095,2014,3350.0,78439.0,9.7503125,382.0,10536.0,4.3871875
MI,Luce County,26095,2015,3464.0,83813.0,6.3055,516.0,14231.0,6.144749999999999
MI,Luce County,26095,2016,2497.0,62817.0,6.769210526315789,331.0,9065.0,2.3897368421052634
MI,Luce County,26095,2017,1761.0,45545.0,5.317727272727273,174.0,5227.0,1.5909090909090908
MI,Mackinac County,26097,2013,3293.0,74698.0,5.8158,615.0,14730.0,3.3840000000000003
MI,Mackinac County,26097,2014,4527.0,110912.0,5.551442577030812,745.0,19081.0,3.125854341736695
MI,Mackinac County,26097,2015,5039.0,128059.0,4.4993872549019605,975.0,26493.0,5.7776797385620915
MI,Mackinac County,26097,2016,4671.0,113073.0,5.27918045112782,855.0,22871.0,8.609661654135339
MI,Mackinac County,26097,2017,4169.0,95515.0,4.844351851851852,828.0,20563.0,7.205648148148149
MI,Macomb County,26099,2013,903041.0,22498060.0,8.34943315021188,100298.0,2915464.0,1.6558066197504804
MI,Macomb County,26099,2014,919134.0,22782726.0,8.294279325954028,102994.0,3017480.0,1.355374567563729
MI,Macomb County,26099,2015,934651.0,23107048.0,7.679467696653324,113935.0,3342063.0,1.353817074341552
MI,Macomb County,26099,2016,944874.0,23301385.0,7.553076954170155,109752.0,3196139.0,1.398703850302952
MI,Macomb County,26099,2017,937595.0,23249585.0,7.193284424932274,111617.0,3228003.0,1.2762945495401206
MI,Manistee County,26101,2013,10815.0,263870.0,8.31561507936508,1673.0,47500.0,8.348924603174602
MI,Manistee County,26101,2014,11215.0,279898.0,8.127755555555556,1779.0,50176.0,6.620266666666668
MI,Manistee County,26101,2015,11161.0,282445.0,7.120411616161616,1797.0,51168.0,8.1233851010101
MI,Manistee County,26101,2016,10509.0,268426.0,7.419152777777777,1474.0,41740.0,1.8365138888888888
MI,Manistee County,26101,2017,10046.0,253902.0,7.547544886807183,1338.0,37218.0,2.3853864168618264
MI,Marquette County,26103,2013,24047.0,515633.0,7.051903622960556,3782.0,105255.0,4.496980903469238
MI,Marquette County,26103,2014,24244.0,535421.0,7.567685470779221,4194.0,118476.0,5.100244159027247
MI,Marquette County,26103,2015,24515.0,550373.0,8.552585119047619,4725.0,130905.0,5.445904166666667
MI,Marquette County,26103,2016,22665.0,503963.0,6.651233063549163,4168.0,116061.0,4.1333991306954445
MI,Marquette County,26103,2017,20745.0,467987.0,6.528108333333332,3386.0,98821.0,4.115028260869565
MI,Mason County,26105,2013,24561.0,594400.0,10.488563039066465,3651.0,101048.0,12.123684043632673
MI,Mason County,26105,2014,22987.0,567067.0,10.031926876876875,3610.0,100485.0,11.796929279279281
MI,Mason County,26105,2015,24441.0,577335.0,10.24058712908713,3960.0,104620.0,12.243583018333018
MI,Mason County,26105,2016,24361.0,577390.0,11.831987801579574,3703.0,97302.0,4.179301687763712
MI,Mason County,26105,2017,24005.0,558024.0,9.403727185922085,3473.0,89702.0,4.520898746231169
MI,Mecosta County,26107,2013,17468.0,410657.0,5.626765083313591,2496.0,61105.0,2.881305805627945
MI,Mecosta County,26107,2014,16103.0,413456.0,5.838114197530865,1749.0,52046.0,2.2833672839506174
MI,Mecosta County,26107,2015,11654.0,286322.0,3.3927636452241714,1136.0,33134.0,1.8137217348927877
MI,Mecosta County,26107,2016,11242.0,273727.0,4.318707332332332,1173.0,35588.0,1.5648003003003
MI,Mecosta County,26107,2017,9937.0,239314.0,3.6406907407407405,985.0,29615.0,2.2676250000000002
MI,Menominee County,26109,2013,3784.0,58860.0,6.72022619047619,515.0,9411.0,5.773875
MI,Menominee County,26109,2014,3019.0,53496.0,4.173625,294.0,6179.0,5.0465
MI,Menominee County,26109,2015,2588.0,51674.0,4.403937728937729,206.0,5022.0,4.453142857142857
MI,Menominee County,26109,2016,2733.0,52183.0,6.45948717948718,219.0,5759.0,3.872708333333333
MI,Menominee County,26109,2017,2297.0,40746.0,4.306869963369963,163.0,4855.0,2.6514285714285712
MI,Midland County,26111,2013,135295.0,3042966.0,8.048748021971766,13063.0,355534.0,2.933109958447177
MI,Midland County,26111,2014,171861.0,3826162.0,7.697655790374256,15681.0,432661.0,2.9228967116280757
MI,Midland County,26111,2015,176130.0,3952054.0,6.722663123546509,16438.0,461338.0,2.932692388742693
MI,Midland County,26111,2016,171532.0,3798765.0,7.028564216063872,17044.0,485451.0,3.648455257256601
MI,Midland County,26111,2017,164241.0,3604513.0,6.474326575646447,17270.0,491182.0,3.3123068773126736
MI,Missaukee County,26113,2013,19024.0,480706.0,6.336914778856527,3487.0,102872.0,3.2070981661272917
MI,Missaukee County,26113,2014,20523.0,518767.0,6.783930282203478,3554.0,104924.0,3.0338795168176613
MI,Missaukee County,26113,2015,19209.0,480705.0,9.271939909297052,3120.0,91121.0,2.7456678004535147
MI,Missaukee County,26113,2016,17944.0,441735.0,5.251010101010102,2785.0,81026.0,3.4601767676767676
MI,Missaukee County,26113,2017,15808.0,376013.0,4.9733036338225025,1904.0,52504.0,3.3408735150244584
MI,Monroe County,26115,2013,74089.0,1739907.0,5.737001180027552,9092.0,239466.0,2.6545178536466363
MI,Monroe County,26115,2014,79423.0,1907467.0,5.786976982081254,9883.0,268286.0,1.868703158433386
MI,Monroe County,26115,2015,76384.0,1803261.0,5.002059534489634,9432.0,254502.0,1.377770275049584
MI,Monroe County,26115,2016,77427.0,1862267.0,5.652918047649167,10989.0,294931.0,1.617780160236138
MI,Monroe County,26115,2017,67644.0,1612897.0,4.648731972869976,8910.0,238420.0,1.2406589203498155
MI,Montcalm County,26117,2013,28944.0,680174.0,8.094641184573003,5267.0,131167.0,4.363486455463728
MI,Montcalm County,26117,2014,26926.0,660198.0,8.614567011358547,4019.0,108110.0,3.4290979182781687
MI,Montcalm County,26117,2015,25301.0,617360.0,10.183458791208793,3907.0,105302.0,3.683259823509823
MI,Montcalm County,26117,2016,26556.0,633617.0,9.685482526312073,3814.0,102888.0,3.1615181064726516
MI,Montcalm County,26117,2017,25381.0,618877.0,7.720859155943754,3589.0,100614.0,2.9795936021189022
MI,Montmorency County,26119,2013,5344.0,150307.0,6.416666666666668,816.0,22618.0,6.743148148148148
MI,Montmorency County,26119,2014,5783.0,162472.0,5.709444444444444,868.0,23606.0,6.079666666666667
MI,Montmorency County,26119,2015,5628.0,156188.0,6.021666666666666,843.0,23058.0,6.7565
MI,Montmorency County,26119,2016,4730.0,133624.0,3.8083412698412697,614.0,17928.0,3.7210555555555556
MI,Montmorency County,26119,2017,4357.0,124707.0,4.913083333333333,547.0,16408.0,5.432250000000001
MI,Muskegon County,26121,2013,475572.0,10500811.0,9.646585547785548,75541.0,2100197.0,4.646808788433789
MI,Muskegon County,26121,2014,476590.0,10906180.0,8.471872501370475,73909.0,2082826.0,4.256424485318823
MI,Muskegon County,26121,2015,439738.0,10273947.0,7.625222222222225,68930.0,1935230.0,4.838723738557864
MI,Muskegon County,26121,2016,407243.0,9624140.0,7.807688635178802,62599.0,1764052.0,4.6263387459199405
MI,Muskegon County,26121,2017,374072.0,8903184.0,6.937060948353714,55273.0,1573649.0,4.633526165355279
MI,Newaygo County,26123,2013,41007.0,934375.0,9.248705979213245,6504.0,171170.0,5.767003514814592
MI,Newaygo County,26123,2014,42671.0,999393.0,7.996138225301268,6684.0,179620.0,5.348254552211074
MI,Newaygo County,26123,2015,35315.0,827165.0,7.077375334074251,5262.0,142505.0,6.087058091117688
MI,Newaygo County,26123,2016,35153.0,818736.0,7.018685838416607,5266.0,148025.0,6.118172115479808
MI,Newaygo County,26123,2017,31051.0,731172.0,6.467144602456366,4714.0,131447.0,5.051560942325647
MI,Oakland County,26125,2013,1761625.0,41114186.0,8.048707903049923,176722.0,5048612.0,1.6516790327166553
